"Nome";"IP";"Grupo"
"PGR-2L4PA1";"172.20.199.148";"Relé"
"PGR-2L4PP1";"172.20.199.20";"Relé"
"PGR-2L4CD1";"172.20.199.149";"Relé"
"PGR-2L4CP1";"172.20.199.21";"Relé"
"PGR-2SACP1";"172.20.199.24";"Relé"
"PGR-2L5PA1";"172.20.199.150";"Relé"
"PGR-2L5PP1";"172.20.199.22";"Relé"
"PGR-2L5CD1";"172.20.199.151";"Relé"
"PGR-2L5CP1";"172.20.199.23";"Relé"
"PIN2-2L2PA1";"172.20.169.151";"Relé"
"PIN2-2L2PP1";"172.20.169.23";"Relé"
"PIN2-2L2CD1";"172.20.169.149";"Relé"
"PIN2-2L2CD2";"172.20.169.150";"Relé"
"PIN2-2L2CP1";"172.20.169.21";"Relé"
"PIN2-2L2CP2";"172.20.169.22";"Relé"
"PIN2-2L1PA1";"172.20.169.148";"Relé"
"PIN2-2L1PP1";"172.20.169.20";"Relé"
"PIN2-2L1CD1";"172.20.169.146";"Relé"
"PIN2-2L1CD2";"172.20.169.147";"Relé"
"PIN2-2L1CP1";"172.20.169.18";"Relé"
"PIN2-2L1CP2";"172.20.169.19";"Relé"
"PIN2-1BPCD1";"172.20.169.176";"Relé"
"PIN2-1BPCD2";"172.20.169.177";"Relé"
"PIN2-1BPCP1";"172.20.169.47";"Relé"
"PIN2-1BPCP2";"172.20.169.48";"Relé"
"PIN2-2BPCD1";"172.20.169.161";"Relé"
"PIN2-2BPCD2";"172.20.169.162";"Relé"
"PIN2-2BPCP1";"172.20.169.33";"Relé"
"PIN2-2BPCP2";"172.20.169.34";"Relé"
"PIN2-1BUPP1";"172.20.169.49";"Relé"
"PIN2-1BUPP2";"172.20.169.178";"Relé"
"PIN2-1BUPP3";"172.20.169.50";"Relé"
"PIN2-2PBPA1";"172.20.169.180";"Relé"
"PIN2-2BPCD3";"172.20.169.181";"Relé"
"PIN2-2BPCP3";"172.20.169.53";"Relé"
"PIN2-2PBPP1";"172.20.169.52";"Relé"
"PIN2-CHASSI";"172.20.169.51";"Relé"
"PIN2-1L3PP1";"172.20.169.169";"Relé"
"PIN2-1L3PR1";"172.20.169.42";"Relé"
"PIN2-1L3PR2";"172.20.169.170";"Relé"
"PIN2-1L4PP1";"172.20.169.43";"Relé"
"PIN2-1L4PR1";"172.20.169.44";"Relé"
"PIN2-1L4PR2";"172.20.169.171";"Relé"
"PIN2-1L5PP1";"172.20.169.172";"Relé"
"PIN2-1L5PR1";"172.20.169.45";"Relé"
"PIN2-1L5PR2";"172.20.169.173";"Relé"
"PIN2-1T1CD1";"172.20.169.163";"Relé"
"PIN2-1T1CD2";"172.20.169.164";"Relé"
"PIN2-1T1CP1";"172.20.169.36";"Relé"
"PIN2-1T1CP2";"172.20.169.37";"Relé"
"PIN2-2T1PA1";"172.20.169.154";"Relé"
"PIN2-2T1PP1";"172.20.169.26";"Relé"
"PIN2-2T1CD1";"172.20.169.152";"Relé"
"PIN2-2T1CD2";"172.20.169.153";"Relé"
"PIN2-2T1CP1";"172.20.169.24";"Relé"
"PIN2-2T1CP2";"172.20.169.25";"Relé"
"PIN2-1T2CD1";"172.20.169.165";"Relé"
"PIN2-1T2CD2";"172.20.169.166";"Relé"
"PIN2-1T2CP1";"172.20.169.38";"Relé"
"PIN2-1T2CP2";"172.20.169.39";"Relé"
"PIN2-2T2PA1";"172.20.169.157";"Relé"
"PIN2-2T2PP1";"172.20.169.29";"Relé"
"PIN2-2T2CD1";"172.20.169.155";"Relé"
"PIN2-2T2CD2";"172.20.169.156";"Relé"
"PIN2-2T2CP1";"172.20.169.27";"Relé"
"PIN2-2T2CP2";"172.20.169.28";"Relé"
"PIN2-1T3CD1";"172.20.169.167";"Relé"
"PIN2-1T3CD2";"172.20.169.168";"Relé"
"PIN2-1T3CP1";"172.20.169.40";"Relé"
"PIN2-1T3CP2";"172.20.169.41";"Relé"
"PIN2-2T3PA1";"172.20.169.160";"Relé"
"PIN2-2T3PP1";"172.20.169.32";"Relé"
"PIN2-2T3CD1";"172.20.169.158";"Relé"
"PIN2-2T3CD2";"172.20.169.159";"Relé"
"PIN2-2T3CP1";"172.20.169.30";"Relé"
"PIN2-2T3CP2";"172.20.169.31";"Relé"
"PIN2-1L6PP1";"172.20.169.174";"Relé"
"PIN2-1L6PR1";"172.20.169.46";"Relé"
"PIN2-1L6PR2";"172.20.169.175";"Relé"
"PME-2L8FD1";"172.20.161.150";"Relé"
"PME-2L8PA1";"172.20.161.149";"Relé"
"PME-2L8PP1";"172.20.161.21";"Relé"
"PME-2L8QEE1";"172.20.161.26";"Relé"
"PME-2L8CD1";"172.20.161.148";"Relé"
"PME-2L8CP1";"172.20.161.19";"Relé"
"PME-2SEPP1";"172.20.161.53";"Relé"
"PME-2SACP1";"172.20.161.20";"Relé"
"PME-2L7PAL";"172.16.92.22";"Relé"
"PME-2L7PAR";"172.16.92.23";"Relé"
"PME-2L7PPL";"172.16.92.20";"Relé"
"PME-2L7PPR";"172.16.92.21";"Relé"
"PME-2L7CL";"172.16.92.18";"Relé"
"PME-2L7CR";"172.16.92.19";"Relé"
"PNO-2L1CD1";"172.20.153.162";"Relé"
"PNO-2L1CP1";"172.20.153.35";"Relé"
"PNO-2L1PA1";"172.20.153.163";"Relé"
"PNO-2L1PP1";"172.20.153.34";"Relé"
"PNO-5LA1PA1";"172.20.153.146";"Relé"
"PNO-5LA1PP1";"172.20.153.18";"Relé"
"PNO-5LA1PA1_";"172.20.153.148";"Relé"
"PNO-5C1CD1";"172.20.153.154";"Relé"
"PNO-5C1CP1";"172.20.153.26";"Relé"
"PNO-5C1PP1";"172.20.153.27";"Relé"
"PNO-2BPCD1";"172.20.153.166";"Relé"
"PNO-2BPCP1";"172.20.153.38";"Relé"
"PNO-2BPPP1";"172.20.153.165";"Relé"
"PNO-5BAPP1";"172.20.153.29";"Relé"
"PNO-5BBPP1";"172.20.153.157";"Relé"
"PNO-5SACP1";"172.20.153.33";"Relé"
"PNO-5A2CD1";"172.20.153.151";"Relé"
"PNO-5A2CP1";"172.20.153.23";"Relé"
"PNO-5LA2PA1";"172.20.153.150";"Relé"
"PNO-5LA2PP1";"172.20.153.22";"Relé"
"PNO-5C2CD1";"172.20.153.155";"Relé"
"PNO-5C2CP1";"172.20.153.28";"Relé"
"PNO-5C2PP1";"172.20.153.156";"Relé"
"PNO-2L2CD1";"172.20.153.164";"Relé"
"PNO-2L2CP1";"172.20.153.37";"Relé"
"PNO-2L2PA1";"172.20.153.161";"Relé"
"PNO-2L2PP1";"172.20.153.36";"Relé"
"PNO-5R2PA1";"172.20.153.152";"Relé"
"PNO-5R2PP1";"172.20.153.24";"Relé"
"PNO-5T1PA1";"172.20.153.158";"Relé"
"PNO-5T1PP1";"172.20.153.30";"Relé"
"PNO-5T1CD1";"172.20.153.160";"Relé"
"PNO-5T1CP1";"172.20.153.32";"Relé"
"PNO-2T2CD1";"172.20.153.170";"Relé"
"PNO-2T2CP1";"172.20.153.41";"Relé"
"PNO-2T2PP2";"172.20.153.42";"Relé"
"PNO-5T2PA1";"172.20.153.167";"Relé"
"PNO-5T2PP1";"172.20.153.43";"Relé"
"PNO-5T2CD1";"172.20.153.168";"Relé"
"PNO-5T2CP1";"172.20.153.40";"Relé"
"PPA-1L1PP";"172.20.147.18";"Relé"
"PPA-1L1PR1";"172.20.147.146";"Relé"
"PPA-1L1PR2";"172.20.147.19";"Relé"
"PPA-1L2PP";"172.20.147.20";"Relé"
"PPA-1L2PR1";"172.20.147.147";"Relé"
"PPA-1L2PR2";"172.20.147.148";"Relé"
"QUI-2SACP1";"172.20.156.20";"Relé"
"QUI-2L1PA";"172.20.156.147";"Relé"
"QUI-2L1PP";"172.20.156.19";"Relé"
"QUI-2L1CD1";"172.20.156.146";"Relé"
"QUI-2L1CP1";"172.20.156.18";"Relé"
"RCO-67";"10.240.37.250";"Relé"
"RCO-87";"10.240.37.250";"Relé"
"RCO-UP67";"172.16.84.82";"Relé"
"RCO-UP87";"172.16.84.18";"Relé"
"ROQ-1L1PP";"172.20.6.130";"Relé"
"ROQ-1L1PR";"172.20.7.130";"Relé"
"ROQ-1L2PP";"172.20.6.131";"Relé"
"ROQ-1L2PR";"172.20.7.131";"Relé"
"SCR1-2L2PAL";"172.16.92.86";"Relé"
"SCR1-2L2PAR";"172.16.92.87";"Relé"
"SCR1-2L2PPL";"172.16.92.84";"Relé"
"SCR1-2L2PPR";"172.16.92.85";"Relé"
"SCR1-2L2CL";"172.16.92.82";"Relé"
"SCR1-2L2CR";"172.16.92.83";"Relé"
"SDI-2L2PA1";"172.20.210.150";"Relé"
"SDI-2L2PP1";"172.20.210.22";"Relé"
"SDI-2L2CD1";"172.20.210.151";"Relé"
"SDI-2L2CP1";"172.20.210.23";"Relé"
"SDI-2SACP1";"172.20.210.24";"Relé"
"SDI-2L1PA1";"172.20.210.148";"Relé"
"SDI-2L1PP1";"172.20.210.20";"Relé"
"SDI-2L1CD1";"172.20.210.149";"Relé"
"SDI-2L1CP1";"172.20.210.21";"Relé"
"SEDE-UC1";"172.16.81.105";"Relé"
"SEDE-UC2";"172.16.81.106";"Relé"
"SID-1L6PP1";"172.20.151.45";"Relé"
"SID-1L6PR1";"172.20.151.173";"Relé"
"SID-1L7PP1";"172.20.151.48";"Relé"
"SID-1L7PR1";"172.20.151.176";"Relé"
"SID-1L5PP1";"172.20.151.44";"Relé"
"SID-1L5PR1";"172.20.151.172";"Relé"
"SID-1L4PP1";"172.20.151.43";"Relé"
"SID-1L4PR1";"172.20.151.171";"Relé"
"SID-2L3CD1";"172.20.151.163";"Relé"
"SID-2L3CP1";"172.20.151.35";"Relé"
"SID-1L3PP1";"172.20.151.42";"Relé"
"SID-1L3PR1";"172.20.151.170";"Relé"
"SID-2L1PA1";"172.20.151.158";"Relé"
"SID-2L1PP1";"172.20.151.30";"Relé"
"SID-2L1CD1";"172.20.151.159";"Relé"
"SID-2L1CP1";"172.20.151.31";"Relé"
"SID-2L2PA1";"172.20.151.160";"Relé"
"SID-2L2PP1";"172.20.151.32";"Relé"
"SID-2L2CD1";"172.20.151.161";"Relé"
"SID-2L2CP1";"172.20.151.33";"Relé"
"SID-1BPCD1";"172.20.151.174";"Relé"
"SID-1BPCP1";"172.20.151.46";"Relé"
"SID-2BPCD1";"172.20.151.164";"Relé"
"SID-2BPCP1";"172.20.151.36";"Relé"
"SID-2PBPA1";"172.20.151.165";"Relé"
"SID-2PBPA2";"172.20.151.166";"Relé"
"SID-2PBPA3";"172.20.151.167";"Relé"
"SID-2PBPP1";"172.20.151.37";"Relé"
"SID-2PBPP2";"172.20.151.38";"Relé"
"SID-2PBPP3";"172.20.151.39";"Relé"
"SID-2SACP1";"172.20.151.47";"Relé"
"SID-2SACP2";"172.20.151.175";"Relé"
"SID-1L2PP1";"172.20.151.41";"Relé"
"SID-1L2PR1";"172.20.151.169";"Relé"
"SID-1L1PP1";"172.20.151.40";"Relé"
"SID-1L1PR1";"172.20.151.168";"Relé"
"SID-1T1CD1";"172.20.151.148";"Relé"
"SID-1T1CP1";"172.20.151.20";"Relé"
"SID-2T1PA1";"172.20.151.146";"Relé"
"SID-2T1PP1";"172.20.151.18";"Relé"
"SID-2T1CD1";"172.20.151.147";"Relé"
"SID-2T1CP1";"172.20.151.19";"Relé"
"SID-1T2CD1";"172.20.151.151";"Relé"
"SID-1T2CP1";"172.20.151.23";"Relé"
"SID-2T2PA1";"172.20.151.149";"Relé"
"SID-2T2PP1";"172.20.151.21";"Relé"
"SID-2T2CD1";"172.20.151.150";"Relé"
"SID-2T2CP1";"172.20.151.22";"Relé"
"SID-1T3CD1";"172.20.151.154";"Relé"
"SID-1T3CP1";"172.20.151.26";"Relé"
"SID-2T3PA1";"172.20.151.152";"Relé"
"SID-2T3PP1";"172.20.151.24";"Relé"
"SID-2T3CD1";"172.20.151.153";"Relé"
"SID-2T3CP1";"172.20.151.25";"Relé"
"SID-1T4CD1";"172.20.151.157";"Relé"
"SID-1T4CP1";"172.20.151.29";"Relé"
"SID-2T4PA1";"172.20.151.155";"Relé"
"SID-2T4PP1";"172.20.151.27";"Relé"
"SID-2T4CD1";"172.20.151.156";"Relé"
"SID-2T4CP1";"172.20.151.28";"Relé"
"SMA3-1L1PA1";"172.20.190.156";"Relé"
"SMA3-1L1PA2";"172.20.190.157";"Relé"
"SMA3-1L1PP1";"172.20.190.28";"Relé"
"SMA3-1L1PP2";"172.20.190.29";"Relé"
"SMA3-1BPCD1";"172.20.190.154";"Relé"
"SMA3-1BPCP1";"172.20.190.26";"Relé"
"SMA3-1PBPP1";"172.20.190.27";"Relé"
"SMA3-CHASSI";"172.20.190.30";"Relé"
"SMA3-2T6PA1";"172.20.190.146";"Relé"
"SMA3-2T6PA2";"172.20.190.147";"Relé"
"SMA3-2T6PA3";"172.20.190.148";"Relé"
"SMA3-2T6PA4";"172.20.190.149";"Relé"
"SMA3-2T6PP1";"172.20.190.18";"Relé"
"SMA3-2T6PP2";"172.20.190.19";"Relé"
"SMA3-2T6PP3";"172.20.190.20";"Relé"
"SMA3-2T6PP4";"172.20.190.21";"Relé"
"SMA3-2T7PA1";"172.20.190.150";"Relé"
"SMA3-2T7PA2";"172.20.190.151";"Relé"
"SMA3-2T7PA3";"172.20.190.152";"Relé"
"SMA3-2T7PA4";"172.20.190.153";"Relé"
"SMA3-2T7PP1";"172.20.190.22";"Relé"
"SMA3-2T7PP2";"172.20.190.23";"Relé"
"SMA3-2T7PP3";"172.20.190.24";"Relé"
"SMA3-2T7PP4";"172.20.190.25";"Relé"
"SOS-2L3PA1";"172.16.76.214";"Relé"
"SOS-2L3PP1";"172.16.76.86";"Relé"
"SOS-2L3CD1";"172.20.220.163";"Relé"
"SOS-2L3CP1";"172.20.220.35";"Relé"
"SOS-2L2PA1";"172.16.76.213";"Relé"
"SOS-2L2PP1";"172.16.76.85";"Relé"
"SOS-2L2CD1";"172.20.220.162";"Relé"
"SOS-2L2CP1";"172.20.220.34";"Relé"
"SOS-2L8PA1";"172.16.76.212";"Relé"
"SOS-2L8PP1";"172.16.76.84";"Relé"
"SOS-2L8CD1";"172.20.220.165";"Relé"
"SOS-2L8CP1";"172.20.220.37";"Relé"
"SOS-2L7PCA1";"172.20.220.155";"Relé"
"SOS-2L7PCA2";"172.20.220.156";"Relé"
"SOS-2L7PCP1";"172.20.220.27";"Relé"
"SOS-2L7PCP2";"172.20.220.28";"Relé"
"SOS-2PBPP1";"172.20.220.42";"Relé"
"SOS-2PBPP2";"172.20.220.170";"Relé"
"SOS-2PBPP3";"172.20.220.43";"Relé"
"SOS-2PBPA1";"172.20.220.171";"Relé"
"SOS-2PBPA2";"172.20.220.44";"Relé"
"SOS-2PBPA3";"172.20.220.172";"Relé"
"SOS-2BPPCA1";"172.20.220.169";"Relé"
"SOS-2BPPCP1";"172.20.220.41";"Relé"
"SOS-2SACP1";"172.20.220.45";"Relé"
"SOS-25A";"172.16.76.83";"Relé"
"SOS-87B";"10.240.53.100";"Relé"
"SOS-1L1PCA1";"172.20.220.174";"Relé"
"SOS-1L1PCP1";"172.20.220.46";"Relé"
"SOS-2T7PCA1";"172.20.220.159";"Relé"
"SOS-2T7PCA2";"172.20.220.160";"Relé"
"SOS-2T7PCA3";"172.20.220.161";"Relé"
"SOS-2T7PCP1";"172.20.220.31";"Relé"
"SOS-2T7PCP2";"172.20.220.32";"Relé"
"SOS-2T7PCP3";"172.20.220.33";"Relé"
"SOS-2T7CP1";"172.20.220.173";"Relé"
"SOS-21A";"172.20.220.146";"Relé"
"SOS-21P";"172.20.220.18";"Relé"
"SOS-2L4CD1";"172.20.220.164";"Relé"
"SOS-2L4CP1";"172.20.220.36";"Relé"
"SPA2-5C1CD1";"172.20.152.150";"Relé"
"SPA2-5C1CP1";"172.20.152.22";"Relé"
"SPA2-5C1PP1";"172.20.152.23";"Relé"
"SPA2-1BPCP1";"172.20.152.27";"Relé"
"SPA2-1BPPP1";"172.20.152.155";"Relé"
"SPA2-5BAPP1";"172.20.152.24";"Relé"
"SPA2-5BBPP1";"172.20.152.151";"Relé"
"SPA2-5SACP1";"172.20.152.31";"Relé"
"SPA2-5LA1PA1";"172.20.152.147";"Relé"
"SPA2-5LA1PP1";"172.20.152.19";"Relé"
"SPA2-5A1CD1";"172.20.152.146";"Relé"
"SPA2-5A1CP1";"172.20.152.18";"Relé"
"SPA2-5R1PA1";"172.20.152.149";"Relé"
"SPA2-5R1PP1";"172.20.152.21";"Relé"
"SPA2-5R1CD1";"172.20.152.148";"Relé"
"SPA2-5R1CP1";"172.20.152.20";"Relé"
"SPA2-1L1PP1";"172.20.152.25";"Relé"
"SPA2-1L1PR1";"172.20.152.153";"Relé"
"SPA2-1L2PP1";"172.20.152.26";"Relé"
"SPA2-1L2PR1";"172.20.152.154";"Relé"
"SPA2-1T1CP1";"172.20.152.30";"Relé"
"SPA2-5T1PA1";"172.20.152.157";"Relé"
"SPA2-5T1PA2";"172.20.152.158";"Relé"
"SPA2-5T1PP1";"172.20.152.29";"Relé"
"SPA2-5T1PP2";"172.20.152.32";"Relé"
"SPA2-5B1CD1";"172.20.152.156";"Relé"
"SPA2-5B1CP1";"172.20.152.28";"Relé"
"SPA2-1T2BU1";"172.20.152.201";"Relé"
"SPA2-1T2CP1";"172.20.152.36";"Relé"
"SPA2-5T2BU1";"172.20.152.200";"Relé"
"SPA2-5T2PA1";"172.20.152.160";"Relé"
"SPA2-5T2PP1";"172.20.152.35";"Relé"
"SPA2-5B2CD1";"172.20.152.161";"Relé"
"SPA2-5B2CP1";"172.20.152.37";"Relé"
"SPA2-USD952B2";"172.20.152.72";"Relé"
"SSA-5L9CD1";"172.20.215.158";"Relé"
"SSA-5L9CP1";"172.20.215.30";"Relé"
"SSA-5C3CD1";"172.20.215.149";"Relé"
"SSA-5C3CP1";"172.20.215.21";"Relé"
"SSA-5L5CD1";"172.20.215.155";"Relé"
"SSA-5L5CP1";"172.20.215.27";"Relé"
"SSA-21P";"172.16.70.79";"Relé"
"SSA-21A";"172.16.70.79";"Relé"
"SSA-5C5CD1";"172.20.215.152";"Relé"
"SSA-5C5CP1";"172.20.215.24";"Relé"
"SSA-25";"172.16.70.30";"Relé"
"SSA-21PP1";"172.16.70.79";"Relé"
"SSA-21PA1";"172.16.70.79";"Relé"
"SSA-1DACD1";"172.16.70.83";"Relé"
"SSA-1DACP1";"172.16.70.19";"Relé"
"SSA-1DAPP1";"172.16.70.87";"Relé"
"SSA-1LAPA1";"172.16.70.86";"Relé"
"SSA-1LAPP1";"172.16.70.23";"Relé"
"SSA-1DCCD1";"172.16.70.82";"Relé"
"SSA-1DCCP1";"172.16.70.18";"Relé"
"SSA-1DCPP1";"172.16.70.22";"Relé"
"STA-3LACP1";"172.16.91.223";"Relé"
"STA-3LAPA2";"172.16.91.193";"Relé"
"STA-3LAPP2";"172.16.91.224";"Relé"
"STA-3DACP1";"172.16.91.219";"Relé"
"STA-3DAPP1";"172.16.91.220";"Relé"
"STA-2L7PA1";"172.16.91.160";"Relé"
"STA-2L7PP1";"172.16.91.32";"Relé"
"STA-2L7CD1";"172.16.91.158";"Relé"
"STA-2L7CD2";"172.16.91.159";"Relé"
"STA-2L7CP1";"172.16.91.30";"Relé"
"STA-2L7CP2";"172.16.91.31";"Relé"
"STA-2DCCP1";"172.16.91.216";"Relé"
"STA-2DCPP1";"172.16.91.217";"Relé"
"STA-5C2CD1";"172.20.204.169";"Relé"
"STA-5C2CP1";"172.20.204.41";"Relé"
"STA-3DCCP1";"172.16.91.221";"Relé"
"STA-3DCPP1";"172.16.91.222";"Relé"
"STA-5C3CD1";"172.20.204.172";"Relé"
"STA-5C3CP1";"172.20.204.44";"Relé"
"STA-TIECD1";"172.16.91.155";"Relé"
"STA-TIECP1";"172.16.91.27";"Relé"
"STA-2SACP1";"172.16.91.176";"Relé"
"STA-2SACP2";"172.16.91.177";"Relé"
"STA-OBAPP1";"172.16.91.210";"Relé"
"STA-OBBPP1";"172.16.91.211";"Relé"
"STA-5SACP1";"172.16.91.48";"Relé"
"STA-2L5CD1";"172.20.204.178";"Relé"
"STA-2L5CP1";"172.20.204.50";"Relé"
"STA-5R1PA1";"172.20.204.174";"Relé"
"STA-5R1PP1";"172.20.204.46";"Relé"
"STA-1RAPP1";"172.16.91.18";"Relé"
"STA-1RAPA1";"172.16.91.146";"Relé"
"STA-1RAPA2";"172.16.91.19";"Relé"
"STA-1RACD1";"172.16.91.148";"Relé"
"STA-1RACP1";"172.16.91.20";"Relé"
"STA-1DACD1";"172.16.91.150";"Relé"
"STA-1DACP1";"172.16.91.22";"Relé"
"STA-1DAPP1";"172.16.91.21";"Relé"
"STA-1DCCD1";"172.16.91.151";"Relé"
"STA-1DCCP1";"172.16.91.23";"Relé"
"STA-1DCPP1";"172.16.91.149";"Relé"
"STA-L04PA1";"172.16.91.167";"Relé"
"STA-L04PP1";"172.16.91.39";"Relé"
"STA-2L4CD1";"172.20.204.177";"Relé"
"STA-2L4CP1";"172.20.204.49";"Relé"
"STA-TF1BF1";"172.16.91.29";"Relé"
"STA-TF1CD1";"172.16.91.156";"Relé"
"STA-TF1CP1";"172.16.91.28";"Relé"
"STA-1T1CD1";"172.16.91.152";"Relé"
"STA-1T1CP1";"172.16.91.24";"Relé"
"STA-1DBPP1";"172.16.91.26";"Relé"
"STA-1T1PP1";"172.16.91.25";"Relé"
"STA-1T1PA1";"172.16.91.153";"Relé"
"STA-TF2BF1";"172.16.91.37";"Relé"
"STA-TF2BF2";"172.16.91.165";"Relé"
"STA-2T2CD1";"172.20.204.179";"Relé"
"STA-2T2CP1";"172.20.204.51";"Relé"
"STA-2T2PP1";"172.16.91.33";"Relé"
"STA-2T2PA1";"172.16.91.161";"Relé"
"STA-2DCPA2";"172.16.91.162";"Relé"
"STA-2DCPP2";"172.16.91.34";"Relé"
"STA-5T2CD1";"172.20.204.170";"Relé"
"STA-5T2CP1";"172.20.204.42";"Relé"
"STA-TF3BF1";"172.16.91.38";"Relé"
"STA-TF3BF2";"172.16.91.166";"Relé"
"STA-2T3CD1";"172.20.204.180";"Relé"
"STA-2T3CP1";"172.20.204.52";"Relé"
"STA-3T3PP1";"172.16.91.35";"Relé"
"STA-3T3PA1";"172.16.91.163";"Relé"
"STA-3DCPA2";"172.16.91.164";"Relé"
"STA-3DCPP2";"172.16.91.36";"Relé"
"STA-5T3CD1";"172.20.204.173";"Relé"
"STA-5T3CP1";"172.20.204.45";"Relé"
"STA-2LACP1";"172.16.91.55";"Relé"
"STA-2LAPA2";"172.16.91.182";"Relé"
"STA-2LAPP2";"172.16.91.218";"Relé"
"STA-2DACP1";"172.16.91.212";"Relé"
"STA-2DAPP1";"172.16.91.213";"Relé"
"STIV-87L_21P";"10.240.41.250";"Relé"
"STIV-87L_21A";"10.240.41.250";"Relé"
"TJS-1L1PP";"172.20.144.18";"Relé"
"TJS-1L1PR1";"172.20.144.146";"Relé"
"TJS-1L1PR2";"172.20.144.147";"Relé"
"TJS-1L2PP";"172.20.144.20";"Relé"
"TJS-1L2PR1";"172.20.144.148";"Relé"
"TJS-1L2PR2";"172.20.144.149";"Relé"
"TPR2-2C1PA1";"172.16.97.215";"Relé"
"TPR2-2C1PP1";"172.16.97.155";"Relé"
"TPR2-2C1CD1";"172.16.97.217";"Relé"
"TPR2-2C1CP1";"172.16.97.156";"Relé"
"TPR2-2C1SD1";"172.16.97.143";"Relé"
"TPR2-2C1SP1";"172.16.97.143";"Relé"
"TPR2-UCL5";"172.16.97.153";"Relé"
"TPR2-UPPL5";"172.16.97.149";"Relé"
"TPR2-UPRL5";"172.16.97.213";"Relé"
"TPR2-UCL6";"172.16.97.154";"Relé"
"TPR2-UPPL6";"172.16.97.150";"Relé"
"TPR2-UPRL6";"172.16.97.214";"Relé"
"TPR2-1L1PP1";"172.20.228.158";"Relé"
"TPR2-1L1PR1";"172.20.228.31";"Relé"
"TPR2-1BPCD1";"172.20.228.35";"Relé"
"TPR2-1BPCP1";"172.20.228.162";"Relé"
"TPR2-51";"172.16.97.140";"Relé"
"TPR2-UCSA";"172.16.97.151";"Relé"
"TPR2-1L2PP1";"172.20.228.159";"Relé"
"TPR2-1L2PR1";"172.20.228.32";"Relé"
"TPR2-1L4PP1";"172.20.228.161";"Relé"
"TPR2-1L4PR1";"172.20.228.34";"Relé"
"TPR2-1L3PP1";"172.20.228.160";"Relé"
"TPR2-1L3PR1";"172.20.228.33";"Relé"
"TPR2-2T1PAC";"172.20.228.156";"Relé"
"TPR2-2T1PPC";"172.20.228.29";"Relé"
"TPR2-2T2PA1";"172.20.228.157";"Relé"
"TPR2-2T2PP1";"172.20.228.30";"Relé"
"TPR2-UBFT2";"172.16.97.140";"Relé"
"TPR2-UPPT2";"172.16.97.140";"Relé"
"TPR2-UPS1T2";"172.16.97.140";"Relé"
"TPR2-UPS2T2";"172.16.97.140";"Relé"
"TPR2-UPS3T2";"172.16.97.140";"Relé"
"TPR2-UCDT3";"172.16.97.211";"Relé"
"TPR2-UCPT3";"172.16.97.147";"Relé"
"TPR2-UPPT3";"172.16.97.148";"Relé"
"TPR2-UPAT3";"172.16.97.212";"Relé"
"TPR2-UCDT3_";"172.16.97.210";"Relé"
"TPR2-UCPT3_";"172.16.97.146";"Relé"
"UHBC-PAL1";"172.20.1.209";"Relé"
"UHBC-PPL1";"172.20.0.209";"Relé"
"UHJB-1L1PP1";"172.20.24.122";"Relé"
"UHSD-1L1PA1";"172.20.13.64";"Relé"
"UHSD-1L1PP1";"172.20.12.64";"Relé"
"VIN-2L1PA1";"172.20.178.149";"Relé"
"VIN-2L1PP1";"172.20.178.21";"Relé"
"VIN-2L1CD1";"172.20.178.148";"Relé"
"VIN-2L1CP1";"172.20.178.20";"Relé"
"VIN-2L2PA1";"172.20.178.151";"Relé"
"VIN-2L2PP1";"172.20.178.23";"Relé"
"VIN-2L2CD1";"172.20.178.150";"Relé"
"VIN-2L2CP1";"172.20.178.22";"Relé"
"VIN-2SACP1";"172.20.178.24";"Relé"
"VMT-2SACP1";"172.20.182.28";"Relé"
"VMT-2L4PA1";"172.20.182.155";"Relé"
"VMT-2L4PP1";"172.20.182.27";"Relé"
"VMT-2L4CD1";"172.20.182.154";"Relé"
"VMT-2L4CP1";"172.20.182.26";"Relé"
"VMT-2L3PA1";"172.20.182.153";"Relé"
"VMT-2L3PP1";"172.20.182.25";"Relé"
"VMT-2L3CD1";"172.20.182.152";"Relé"
"VMT-2L3CP1";"172.20.182.24";"Relé"
"VMT-2L1PA1";"172.20.182.149";"Relé"
"VMT-2L1PP1";"172.20.182.21";"Relé"
"VMT-2L1CD1";"172.20.182.148";"Relé"
"VMT-2L1CP1";"172.20.182.20";"Relé"
"VMT-2L2PA1";"172.20.182.151";"Relé"
"VMT-2L2PP1";"172.20.182.23";"Relé"
"VMT-2L2CD1";"172.20.182.150";"Relé"
"VMT-2L2CP1";"172.20.182.22";"Relé"
"XAN-2PAC1RL1";"10.240.58.250";"Relé"
"XAN-2PPC1RL1";"10.240.58.250";"Relé"
"XAN-UPD1_";"172.16.78.18";"Relé"
"XAN-UCD1_";"172.16.78.83";"Relé"
"XAN-UCD2";"172.16.78.84";"Relé"
"XAN-UPD2_";"172.16.78.82";"Relé"
"XAN-UPD4_";"172.16.78.19";"Relé"
"XAN-UPD1";"172.16.78.20";"Relé"
"XAN-UCD1__";"172.16.78.86";"Relé"
"XAN-UCD2_";"172.16.78.87";"Relé"
"XAN-UPD2";"172.16.78.85";"Relé"
"XAN-UPD4";"172.16.78.21";"Relé"
"XAN-BUSPP1";"10.240.58.250";"Relé"
"XAN-BUSPP2";"10.240.58.250";"Relé"
"XAN-BUSPP3";"10.240.58.250";"Relé"
"XAN-RL1";"10.240.58.250";"Relé"
